lat,lon,deltaT,scenario
-68.08099098565125,103.125,2.2996826,High Emissions
-68.08099098565125,105.0,2.0895538,High Emissions
-68.08099098565125,106.875,1.8229675,High Emissions
-68.08099098565125,108.75,1.583374,High Emissions
-68.08099098565125,110.625,1.3927765,High Emissions
-68.08099098565125,112.5,1.2946472,High Emissions
-68.08099098565125,114.375,1.2874756,High Emissions
-68.08099098565125,116.25,1.3421631,High Emissions
-68.08099098565125,118.125,1.4376984,High Emissions
-68.08099098565125,120.0,1.574585,High Emissions
-68.08099098565125,121.875,1.6645966,High Emissions
-68.08099098565125,123.75,1.7630768,High Emissions
-68.08099098565125,125.625,1.8026123,High Emissions
-68.08099098565125,127.5,1.7492218,High Emissions
-68.08099098565125,129.375,1.6793976,High Emissions
-68.08099098565125,131.25,1.5864716,High Emissions
-68.08099098565125,133.125,1.4486084,High Emissions
-68.08099098565125,135.0,1.417038,High Emissions
-68.08099098565125,136.875,1.4533386,High Emissions
-68.08099098565125,138.75,1.4932098,High Emissions
-68.08099098565125,140.625,1.5731201,High Emissions
-68.08099098565125,142.5,1.6951904,High Emissions
-68.08099098565125,144.375,1.8345184,High Emissions
-68.08099098565125,146.25,2.504242,High Emissions
-68.08099098565125,148.125,2.4846802,High Emissions
-68.08099098565125,150.0,2.3912964,High Emissions
-68.08099098565125,151.875,2.2952576,High Emissions
-68.08099098565125,153.75,2.2586365,High Emissions
-68.08099098565125,155.625,2.1621094,High Emissions
-68.08099098565125,157.5,2.0646362,High Emissions
-68.08099098565125,159.375,1.9596558,High Emissions
-68.08099098565125,161.25,1.8989563,High Emissions
-68.08099098565125,163.125,1.8707886,High Emissions
-68.08099098565125,165.0,1.8242188,High Emissions
-68.08099098565125,166.875,1.6785583,High Emissions
-68.08099098565125,168.75,1.5089722,High Emissions
-68.08099098565125,170.625,1.4022217,High Emissions
-68.08099098565125,172.5,1.2868042,High Emissions
-68.08099098565125,174.375,1.2086792,High Emissions
-68.08099098565125,176.25,1.1204529,High Emissions
-68.08099098565125,178.125,1.0441284,High Emissions
-68.08099098565125,180.0,0.9480896,High Emissions
-68.08099098565125,181.875,0.9091797,High Emissions
-68.08099098565125,183.75,0.88171387,High Emissions
-68.08099098565125,185.625,0.9197693,High Emissions
-68.08099098565125,187.5,0.98587036,High Emissions
-68.08099098565125,189.375,1.0704956,High Emissions
-68.08099098565125,191.25,1.1376953,High Emissions
-68.08099098565125,193.125,1.1642456,High Emissions
-68.08099098565125,195.0,1.1741943,High Emissions
-68.08099098565125,196.875,1.1749878,High Emissions
-68.08099098565125,198.75,1.1876831,High Emissions
-68.08099098565125,200.625,1.2254639,High Emissions
-68.08099098565125,202.5,1.2737732,High Emissions
-68.08099098565125,204.375,1.3562927,High Emissions
-68.08099098565125,206.25,1.4785156,High Emissions
-68.08099098565125,208.125,1.6177063,High Emissions
-68.08099098565125,210.0,1.6950073,High Emissions
-68.08099098565125,211.875,1.7088318,High Emissions
-68.08099098565125,213.75,1.6881714,High Emissions
-68.08099098565125,215.625,1.6412964,High Emissions
-68.08099098565125,217.5,1.6023865,High Emissions
-68.08099098565125,219.375,1.5958862,High Emissions
-68.08099098565125,221.25,1.637085,High Emissions
-68.08099098565125,223.125,1.7086792,High Emissions
-68.08099098565125,225.0,1.8175659,High Emissions
-68.08099098565125,226.875,1.9468079,High Emissions
-68.08099098565125,228.75,2.096527,High Emissions
-68.08099098565125,230.625,2.2314758,High Emissions
-68.08099098565125,232.5,2.3662415,High Emissions
-68.08099098565125,234.375,2.5159607,High Emissions
-68.08099098565125,236.25,2.629425,High Emissions
-68.08099098565125,238.125,2.6896362,High Emissions
-68.08099098565125,240.0,2.7145386,High Emissions
-68.08099098565125,241.875,2.6875305,High Emissions
-68.08099098565125,243.75,2.6238708,High Emissions
-68.08099098565125,245.625,2.5527344,High Emissions
-68.08099098565125,247.5,2.4803162,High Emissions
-68.08099098565125,249.375,2.4352417,High Emissions
-68.08099098565125,251.25,2.461609,High Emissions
-68.08099098565125,253.125,2.5587769,High Emissions
-68.08099098565125,255.0,2.7280579,High Emissions
-68.08099098565125,256.875,2.941101,High Emissions
-68.08099098565125,258.75,3.1702576,High Emissions
-68.08099098565125,260.625,3.3926086,High Emissions
-68.08099098565125,262.5,3.583374,High Emissions
-68.08099098565125,264.375,3.7381287,High Emissions
-68.08099098565125,266.25,3.8299255,High Emissions
-68.08099098565125,268.125,3.8222961,High Emissions
-68.08099098565125,270.0,3.8147888,High Emissions
-68.08099098565125,271.875,3.8745117,High Emissions
-68.08099098565125,273.75,3.9736633,High Emissions
-68.08099098565125,275.625,4.1058044,High Emissions
-68.08099098565125,277.5,4.2729797,High Emissions
-68.08099098565125,279.375,4.47171,High Emissions
-68.08099098565125,281.25,4.6738586,High Emissions
-68.08099098565125,283.125,4.8465576,High Emissions
-68.08099098565125,285.0,4.995117,High Emissions
-68.08099098565125,286.875,5.135742,High Emissions
-68.08099098565125,288.75,5.243988,High Emissions
-68.08099098565125,290.625,5.31723,High Emissions
-68.08099098565125,292.5,5.3575745,High Emissions
-68.08099098565125,294.375,5.8609924,High Emissions
-68.08099098565125,296.25,6.5984497,High Emissions
-68.08099098565125,298.125,6.672821,High Emissions
-68.08099098565125,300.0,6.7726135,High Emissions
-68.08099098565125,301.875,6.81427,High Emissions
-68.08099098565125,303.75,6.6863403,High Emissions
-68.08099098565125,305.625,6.3984375,High Emissions
-68.08099098565125,307.5,6.012726,High Emissions
-68.08099098565125,309.375,5.385437,High Emissions
-68.08099098565125,311.25,4.6025696,High Emissions
-68.08099098565125,313.125,3.8240662,High Emissions
-68.08099098565125,315.0,3.064972,High Emissions
-68.08099098565125,316.875,2.4821167,High Emissions
-68.08099098565125,318.75,2.1183472,High Emissions
-68.08099098565125,320.625,1.9342651,High Emissions
-68.08099098565125,322.5,1.8265381,High Emissions
-68.08099098565125,324.375,1.7850037,High Emissions
-68.08099098565125,326.25,1.7775269,High Emissions
-68.08099098565125,328.125,1.8334961,High Emissions
-68.08099098565125,330.0,1.9051208,High Emissions
-68.08099098565125,331.875,1.9396362,High Emissions
-68.08099098565125,333.75,1.9726868,High Emissions
-68.08099098565125,335.625,2.0099487,High Emissions
-68.08099098565125,337.5,2.0006714,High Emissions
-68.08099098565125,339.375,1.9988708,High Emissions
-68.08099098565125,341.25,1.9978943,High Emissions
-68.08099098565125,343.125,1.9829102,High Emissions
-68.08099098565125,345.0,1.9759521,High Emissions
-68.08099098565125,346.875,1.966156,High Emissions
-68.08099098565125,348.75,1.9121094,High Emissions
-68.08099098565125,350.625,1.8774414,High Emissions
-68.08099098565125,352.5,1.8748474,High Emissions
-68.08099098565125,354.375,1.8755188,High Emissions
-68.08099098565125,356.25,1.8548279,High Emissions
-68.08099098565125,358.125,1.825531,High Emissions
-66.2158721139987,0.0,1.3629761,High Emissions
-66.2158721139987,1.875,1.3903198,High Emissions
-66.2158721139987,3.75,1.4723511,High Emissions
-66.2158721139987,5.625,1.5368042,High Emissions
-66.2158721139987,7.5,1.6250305,High Emissions
-66.2158721139987,9.375,1.8060303,High Emissions
-66.2158721139987,11.25,1.9541016,High Emissions
-66.2158721139987,13.125,2.0931396,High Emissions
-66.2158721139987,15.0,2.2142334,High Emissions
-66.2158721139987,16.875,2.2563782,High Emissions
-66.2158721139987,18.75,2.192566,High Emissions
-66.2158721139987,20.625,2.0960388,High Emissions
-66.2158721139987,22.5,1.9672852,High Emissions
-66.2158721139987,24.375,1.8677063,High Emissions
-66.2158721139987,26.25,1.816742,High Emissions
-66.2158721139987,28.125,1.8518982,High Emissions
-66.2158721139987,30.0,1.9385071,High Emissions
-66.2158721139987,31.875,2.0872498,High Emissions
-66.2158721139987,33.75,2.2104492,High Emissions
-66.2158721139987,35.625,2.1858826,High Emissions
-66.2158721139987,37.5,2.1399841,High Emissions
-66.2158721139987,39.375,2.192566,High Emissions
-66.2158721139987,41.25,2.2676086,High Emissions
-66.2158721139987,43.125,2.2560425,High Emissions
-66.2158721139987,45.0,1.9767456,High Emissions
-66.2158721139987,46.875,1.7406921,High Emissions
-66.2158721139987,48.75,1.6505432,High Emissions
-66.2158721139987,50.625,1.6108398,High Emissions
-66.2158721139987,52.5,1.3085938,High Emissions
-66.2158721139987,54.375,1.4350281,High Emissions
-66.2158721139987,56.25,1.8474731,High Emissions
-66.2158721139987,58.125,1.870758,High Emissions
-66.2158721139987,60.0,1.8535461,High Emissions
-66.2158721139987,61.875,1.8869019,High Emissions
-66.2158721139987,63.75,1.946167,High Emissions
-66.2158721139987,65.625,2.0411987,High Emissions
-66.2158721139987,67.5,2.1863708,High Emissions
-66.2158721139987,69.375,2.3336792,High Emissions
-66.2158721139987,71.25,2.4225464,High Emissions
-66.2158721139987,73.125,2.4674683,High Emissions
-66.2158721139987,75.0,2.475769,High Emissions
-66.2158721139987,76.875,2.4996948,High Emissions
-66.2158721139987,78.75,2.6175232,High Emissions
-66.2158721139987,80.625,2.7324524,High Emissions
-66.2158721139987,82.5,2.7619019,High Emissions
-66.2158721139987,84.375,2.737671,High Emissions
-66.2158721139987,86.25,2.7140503,High Emissions
-66.2158721139987,88.125,2.742035,High Emissions
-66.2158721139987,90.0,2.7168274,High Emissions
-66.2158721139987,91.875,2.6346436,High Emissions
-66.2158721139987,93.75,2.503601,High Emissions
-66.2158721139987,95.625,2.4004211,High Emissions
-66.2158721139987,97.5,2.3479614,High Emissions
-66.2158721139987,99.375,2.4068909,High Emissions
-66.2158721139987,101.25,2.3424377,High Emissions
-66.2158721139987,103.125,2.2268677,High Emissions
-66.2158721139987,105.0,2.1005554,High Emissions
-66.2158721139987,106.875,2.1266174,High Emissions
-66.2158721139987,108.75,1.927887,High Emissions
-66.2158721139987,110.625,1.751648,High Emissions
-66.2158721139987,112.5,1.5504761,High Emissions
-66.2158721139987,114.375,1.5635071,High Emissions
-66.2158721139987,116.25,1.5405579,High Emissions
-66.2158721139987,118.125,1.478363,High Emissions
-66.2158721139987,120.0,1.4225464,High Emissions
-66.2158721139987,121.875,1.432312,High Emissions
-66.2158721139987,123.75,1.4339294,High Emissions
-66.2158721139987,125.625,1.4179993,High Emissions
-66.2158721139987,127.5,1.5804138,High Emissions
-66.2158721139987,129.375,1.583374,High Emissions
-66.2158721139987,131.25,1.5393982,High Emissions
-66.2158721139987,133.125,1.5820618,High Emissions
-66.2158721139987,135.0,1.521637,High Emissions
-66.2158721139987,136.875,1.6695862,High Emissions
-66.2158721139987,138.75,1.7365112,High Emissions
-66.2158721139987,140.625,1.7744446,High Emissions
-66.2158721139987,142.5,1.81073,High Emissions
-66.2158721139987,144.375,1.8120422,High Emissions
-66.2158721139987,146.25,1.7955933,High Emissions
-66.2158721139987,148.125,1.8110657,High Emissions
-66.2158721139987,150.0,1.7104797,High Emissions
-66.2158721139987,151.875,1.6530151,High Emissions
-66.2158721139987,153.75,1.5472107,High Emissions
-66.2158721139987,155.625,1.4804688,High Emissions
-66.2158721139987,157.5,1.4892883,High Emissions
-66.2158721139987,159.375,1.4892883,High Emissions
-66.2158721139987,161.25,1.4694214,High Emissions
-66.2158721139987,163.125,1.5061951,High Emissions
-66.2158721139987,165.0,1.5553589,High Emissions
-66.2158721139987,166.875,1.5061951,High Emissions
-66.2158721139987,168.75,1.410492,High Emissions
-66.2158721139987,170.625,1.331543,High Emissions
-66.2158721139987,172.5,1.2780151,High Emissions
-66.2158721139987,174.375,1.1733398,High Emissions
-66.2158721139987,176.25,1.0289917,High Emissions
-66.2158721139987,178.125,0.8491516,High Emissions
-66.2158721139987,180.0,0.7010193,High Emissions
-66.2158721139987,181.875,0.62957764,High Emissions
-66.2158721139987,183.75,0.622406,High Emissions
-66.2158721139987,185.625,0.6671753,High Emissions
-66.2158721139987,187.5,0.7269287,High Emissions
-66.2158721139987,189.375,0.7991638,High Emissions
-66.2158721139987,191.25,0.90270996,High Emissions
-66.2158721139987,193.125,0.9822998,High Emissions
-66.2158721139987,195.0,1.0010071,High Emissions
-66.2158721139987,196.875,1.0180969,High Emissions
-66.2158721139987,198.75,1.014679,High Emissions
-66.2158721139987,200.625,1.0221558,High Emissions
-66.2158721139987,202.5,1.0475464,High Emissions
-66.2158721139987,204.375,1.1235657,High Emissions
-66.2158721139987,206.25,1.2926636,High Emissions
-66.2158721139987,208.125,1.5392456,High Emissions
-66.2158721139987,210.0,1.6611633,High Emissions
-66.2158721139987,211.875,1.6730347,High Emissions
-66.2158721139987,213.75,1.6056519,High Emissions
-66.2158721139987,215.625,1.5482178,High Emissions
-66.2158721139987,217.5,1.5559998,High Emissions
-66.2158721139987,219.375,1.6220703,High Emissions
-66.2158721139987,221.25,1.7369995,High Emissions
-66.2158721139987,223.125,1.8999329,High Emissions
-66.2158721139987,225.0,2.0586243,High Emissions
-66.2158721139987,226.875,2.1924133,High Emissions
-66.2158721139987,228.75,2.2900696,High Emissions
-66.2158721139987,230.625,2.3577576,High Emissions
-66.2158721139987,232.5,2.4056091,High Emissions
-66.2158721139987,234.375,2.4334412,High Emissions
-66.2158721139987,236.25,2.4370117,High Emissions
-66.2158721139987,238.125,2.42807,High Emissions
-66.2158721139987,240.0,2.3894958,High Emissions
-66.2158721139987,241.875,2.3084412,High Emissions
-66.2158721139987,243.75,2.213562,High Emissions
-66.2158721139987,245.625,2.1216125,High Emissions
-66.2158721139987,247.5,2.0491638,High Emissions
-66.2158721139987,249.375,2.0149841,High Emissions
-66.2158721139987,251.25,2.0247803,High Emissions
-66.2158721139987,253.125,2.0674133,High Emissions
-66.2158721139987,255.0,2.1339722,High Emissions
-66.2158721139987,256.875,2.2256165,High Emissions
-66.2158721139987,258.75,2.3336792,High Emissions
-66.2158721139987,260.625,2.4552612,High Emissions
-66.2158721139987,262.5,2.5656128,High Emissions
-66.2158721139987,264.375,2.6287537,High Emissions
-66.2158721139987,266.25,2.6539917,High Emissions
-66.2158721139987,268.125,2.645874,High Emissions
-66.2158721139987,270.0,2.5708313,High Emissions
-66.2158721139987,271.875,2.6085815,High Emissions
-66.2158721139987,273.75,2.7456055,High Emissions
-66.2158721139987,275.625,2.959015,High Emissions
-66.2158721139987,277.5,3.2054443,High Emissions
-66.2158721139987,279.375,3.4619446,High Emissions
-66.2158721139987,281.25,3.7371826,High Emissions
-66.2158721139987,283.125,4.042511,High Emissions
-66.2158721139987,285.0,4.3313904,High Emissions
-66.2158721139987,286.875,4.5582886,High Emissions
-66.2158721139987,288.75,4.7034607,High Emissions
-66.2158721139987,290.625,4.671234,High Emissions
-66.2158721139987,292.5,4.697113,High Emissions
-66.2158721139987,294.375,5.3157654,High Emissions
-66.2158721139987,296.25,5.550415,High Emissions
-66.2158721139987,298.125,6.5169067,High Emissions
-66.2158721139987,300.0,6.586731,High Emissions
-66.2158721139987,301.875,6.5549927,High Emissions
-66.2158721139987,303.75,6.412781,High Emissions
-66.2158721139987,305.625,6.307953,High Emissions
-66.2158721139987,307.5,6.01532,High Emissions
-66.2158721139987,309.375,5.4466248,High Emissions
-66.2158721139987,311.25,4.7607727,High Emissions
-66.2158721139987,313.125,4.04541,High Emissions
-66.2158721139987,315.0,3.3670654,High Emissions
-66.2158721139987,316.875,2.7627258,High Emissions
-66.2158721139987,318.75,2.339203,High Emissions
-66.2158721139987,320.625,2.0690308,High Emissions
-66.2158721139987,322.5,1.9298706,High Emissions
-66.2158721139987,324.375,1.8475037,High Emissions
-66.2158721139987,326.25,1.8276367,High Emissions
-66.2158721139987,328.125,1.8554993,High Emissions
-66.2158721139987,330.0,1.9108276,High Emissions
-66.2158721139987,331.875,1.9723511,High Emissions
-66.2158721139987,333.75,1.9962769,High Emissions
-66.2158721139987,335.625,2.013855,High Emissions
-66.2158721139987,337.5,1.9904175,High Emissions
-66.2158721139987,339.375,1.9450073,High Emissions
-66.2158721139987,341.25,1.8831482,High Emissions
-66.2158721139987,343.125,1.8063354,High Emissions
-66.2158721139987,345.0,1.7653198,High Emissions
-66.2158721139987,346.875,1.7342224,High Emissions
-66.2158721139987,348.75,1.6487732,High Emissions
-66.2158721139987,350.625,1.6043396,High Emissions
-66.2158721139987,352.5,1.5712891,High Emissions
-66.2158721139987,354.375,1.5037537,High Emissions
-66.2158721139987,356.25,1.4228516,High Emissions
-66.2158721139987,358.125,1.3779297,High Emissions
-64.35073040887207,0.0,1.2277222,High Emissions
-64.35073040887207,1.875,1.2633667,High Emissions
-64.35073040887207,3.75,1.3034058,High Emissions
-64.35073040887207,5.625,1.322113,High Emissions
-64.35073040887207,7.5,1.3799133,High Emissions
-64.35073040887207,9.375,1.4715576,High Emissions
-64.35073040887207,11.25,1.5929565,High Emissions
-64.35073040887207,13.125,1.7433472,High Emissions
-64.35073040887207,15.0,1.8746948,High Emissions
-64.35073040887207,16.875,1.9660034,High Emissions
-64.35073040887207,18.75,1.9889526,High Emissions
-64.35073040887207,20.625,1.9594727,High Emissions
-64.35073040887207,22.5,1.8911438,High Emissions
-64.35073040887207,24.375,1.7993469,High Emissions
-64.35073040887207,26.25,1.6881714,High Emissions
-64.35073040887207,28.125,1.5952454,High Emissions
-64.35073040887207,30.0,1.5735779,High Emissions
-64.35073040887207,31.875,1.6222534,High Emissions
-64.35073040887207,33.75,1.6300659,High Emissions
-64.35073040887207,35.625,1.606781,High Emissions
-64.35073040887207,37.5,1.5838318,High Emissions
-64.35073040887207,39.375,1.5983276,High Emissions
-64.35073040887207,41.25,1.6329956,High Emissions
-64.35073040887207,43.125,1.7210693,High Emissions
-64.35073040887207,45.0,1.7456055,High Emissions
-64.35073040887207,46.875,1.7160034,High Emissions
-64.35073040887207,48.75,1.7091675,High Emissions
-64.35073040887207,50.625,1.7293396,High Emissions
-64.35073040887207,52.5,1.733429,High Emissions
-64.35073040887207,54.375,1.7529602,High Emissions
-64.35073040887207,56.25,1.7713318,High Emissions
-64.35073040887207,58.125,1.7802734,High Emissions
-64.35073040887207,60.0,1.7029724,High Emissions
-64.35073040887207,61.875,1.6605225,High Emissions
-64.35073040887207,63.75,1.6134644,High Emissions
-64.35073040887207,65.625,1.4560547,High Emissions
-64.35073040887207,67.5,1.2742615,High Emissions
-64.35073040887207,69.375,1.2703552,High Emissions
-64.35073040887207,71.25,1.3735657,High Emissions
-64.35073040887207,73.125,1.4967651,High Emissions
-64.35073040887207,75.0,1.5345459,High Emissions
-64.35073040887207,76.875,1.5185852,High Emissions
-64.35073040887207,78.75,1.5480347,High Emissions
-64.35073040887207,80.625,1.6456909,High Emissions
-64.35073040887207,82.5,1.7653198,High Emissions
-64.35073040887207,84.375,1.8139954,High Emissions
-64.35073040887207,86.25,1.704773,High Emissions
-64.35073040887207,88.125,1.7036438,High Emissions
-64.35073040887207,90.0,1.719574,High Emissions
-64.35073040887207,91.875,1.7251282,High Emissions
-64.35073040887207,93.75,1.7285156,High Emissions
-64.35073040887207,95.625,1.7085266,High Emissions
-64.35073040887207,97.5,1.7443237,High Emissions
-64.35073040887207,99.375,1.8302612,High Emissions
-64.35073040887207,101.25,1.8804016,High Emissions
-64.35073040887207,103.125,1.8807373,High Emissions
-64.35073040887207,105.0,1.7801514,High Emissions
-64.35073040887207,106.875,1.6453857,High Emissions
-64.35073040887207,108.75,1.4598389,High Emissions
-64.35073040887207,110.625,1.2874451,High Emissions
-64.35073040887207,112.5,1.1435852,High Emissions
-64.35073040887207,114.375,1.059906,High Emissions
-64.35073040887207,116.25,1.0250854,High Emissions
-64.35073040887207,118.125,0.97073364,High Emissions
-64.35073040887207,120.0,0.8961792,High Emissions
-64.35073040887207,121.875,0.76986694,High Emissions
-64.35073040887207,123.75,0.664093,High Emissions
-64.35073040887207,125.625,0.76678467,High Emissions
-64.35073040887207,127.5,0.94140625,High Emissions
-64.35073040887207,129.375,1.08255,High Emissions
-64.35073040887207,131.25,1.09021,High Emissions
-64.35073040887207,133.125,0.93377686,High Emissions
-64.35073040887207,135.0,0.7244873,High Emissions
-64.35073040887207,136.875,0.68392944,High Emissions
-64.35073040887207,138.75,0.7548828,High Emissions
-64.35073040887207,140.625,0.7892456,High Emissions
-64.35073040887207,142.5,0.79330444,High Emissions
-64.35073040887207,144.375,0.8048706,High Emissions
-64.35073040887207,146.25,0.83270264,High Emissions
-64.35073040887207,148.125,0.8465271,High Emissions
-64.35073040887207,150.0,0.8595581,High Emissions
-64.35073040887207,151.875,0.79296875,High Emissions
-64.35073040887207,153.75,0.5628357,High Emissions
-64.35073040887207,155.625,0.3828125,High Emissions
-64.35073040887207,157.5,0.46551514,High Emissions
-64.35073040887207,159.375,0.70428467,High Emissions
-64.35073040887207,161.25,0.94177246,High Emissions
-64.35073040887207,163.125,1.1103516,High Emissions
-64.35073040887207,165.0,1.2478943,High Emissions
-64.35073040887207,166.875,1.3478394,High Emissions
-64.35073040887207,168.75,1.3911133,High Emissions
-64.35073040887207,170.625,1.3076477,High Emissions
-64.35073040887207,172.5,1.2102966,High Emissions
-64.35073040887207,174.375,1.2347107,High Emissions
-64.35073040887207,176.25,1.1834412,High Emissions
-64.35073040887207,178.125,0.93963623,High Emissions
-64.35073040887207,180.0,0.57424927,High Emissions
-64.35073040887207,181.875,0.35888672,High Emissions
-64.35073040887207,183.75,0.33822632,High Emissions
-64.35073040887207,185.625,0.45736694,High Emissions
-64.35073040887207,187.5,0.59994507,High Emissions
-64.35073040887207,189.375,0.7160034,High Emissions
-64.35073040887207,191.25,0.79574585,High Emissions
-64.35073040887207,193.125,0.82373047,High Emissions
-64.35073040887207,195.0,0.8082886,High Emissions
-64.35073040887207,196.875,0.7641907,High Emissions
-64.35073040887207,198.75,0.7404175,High Emissions
-64.35073040887207,200.625,0.7338867,High Emissions
-64.35073040887207,202.5,0.7423706,High Emissions
-64.35073040887207,204.375,0.7819214,High Emissions
-64.35073040887207,206.25,0.91815186,High Emissions
-64.35073040887207,208.125,1.1526794,High Emissions
-64.35073040887207,210.0,1.3236084,High Emissions
-64.35073040887207,211.875,1.3729248,High Emissions
-64.35073040887207,213.75,1.3818359,High Emissions
-64.35073040887207,215.625,1.4124451,High Emissions
-64.35073040887207,217.5,1.4899292,High Emissions
-64.35073040887207,219.375,1.6124878,High Emissions
-64.35073040887207,221.25,1.7635193,High Emissions
-64.35073040887207,223.125,1.8813477,High Emissions
-64.35073040887207,225.0,1.9519958,High Emissions
-64.35073040887207,226.875,1.9957886,High Emissions
-64.35073040887207,228.75,2.0270386,High Emissions
-64.35073040887207,230.625,2.012085,High Emissions
-64.35073040887207,232.5,1.9821167,High Emissions
-64.35073040887207,234.375,1.9650269,High Emissions
-64.35073040887207,236.25,1.9550781,High Emissions
-64.35073040887207,238.125,1.9516907,High Emissions
-64.35073040887207,240.0,1.9368591,High Emissions
-64.35073040887207,241.875,1.8862305,High Emissions
-64.35073040887207,243.75,1.825531,High Emissions
-64.35073040887207,245.625,1.7737732,High Emissions
-64.35073040887207,247.5,1.7526245,High Emissions
-64.35073040887207,249.375,1.7676086,High Emissions
-64.35073040887207,251.25,1.7938232,High Emissions
-64.35073040887207,253.125,1.8240967,High Emissions
-64.35073040887207,255.0,1.8504333,High Emissions
-64.35073040887207,256.875,1.8709412,High Emissions
-64.35073040887207,258.75,1.8955383,High Emissions
-64.35073040887207,260.625,1.9549255,High Emissions
-64.35073040887207,262.5,2.0434875,High Emissions
-64.35073040887207,264.375,2.1331482,High Emissions
-64.35073040887207,266.25,2.2261047,High Emissions
-64.35073040887207,268.125,2.2850037,High Emissions
-64.35073040887207,270.0,2.3167725,High Emissions
-64.35073040887207,271.875,2.3763123,High Emissions
-64.35073040887207,273.75,2.463745,High Emissions
-64.35073040887207,275.625,2.5546875,High Emissions
-64.35073040887207,277.5,2.6844177,High Emissions
-64.35073040887207,279.375,2.8784485,High Emissions
-64.35073040887207,281.25,3.0864258,High Emissions
-64.35073040887207,283.125,3.2335815,High Emissions
-64.35073040887207,285.0,3.4646912,High Emissions
-64.35073040887207,286.875,3.706726,High Emissions
-64.35073040887207,288.75,3.953308,High Emissions
-64.35073040887207,290.625,4.161957,High Emissions
-64.35073040887207,292.5,4.201355,High Emissions
-64.35073040887207,294.375,4.217163,High Emissions
-64.35073040887207,296.25,4.3668823,High Emissions
-64.35073040887207,298.125,4.6969604,High Emissions
-64.35073040887207,300.0,4.9165344,High Emissions
-64.35073040887207,301.875,5.1569214,High Emissions
-64.35073040887207,303.75,5.76416,High Emissions
-64.35073040887207,305.625,5.7617493,High Emissions
-64.35073040887207,307.5,5.675659,High Emissions
-64.35073040887207,309.375,5.440918,High Emissions
-64.35073040887207,311.25,5.1071167,High Emissions
-64.35073040887207,313.125,4.611023,High Emissions
-64.35073040887207,315.0,4.0559998,High Emissions
-64.35073040887207,316.875,3.5227966,High Emissions
-64.35073040887207,318.75,3.0465698,High Emissions
-64.35073040887207,320.625,2.6839294,High Emissions
-64.35073040887207,322.5,2.379425,High Emissions
-64.35073040887207,324.375,2.1766052,High Emissions
-64.35073040887207,326.25,2.0457764,High Emissions
-64.35073040887207,328.125,1.9910889,High Emissions
-64.35073040887207,330.0,1.9957886,High Emissions
-64.35073040887207,331.875,2.0319214,High Emissions
-64.35073040887207,333.75,2.0801086,High Emissions
-64.35073040887207,335.625,2.0950928,High Emissions
-64.35073040887207,337.5,2.0742188,High Emissions
-64.35073040887207,339.375,2.0441284,High Emissions
-64.35073040887207,341.25,1.9822693,High Emissions
-64.35073040887207,343.125,1.9248352,High Emissions
-64.35073040887207,345.0,1.8696594,High Emissions
-64.35073040887207,346.875,1.7895813,High Emissions
-64.35073040887207,348.75,1.7218628,High Emissions
-64.35073040887207,350.625,1.669281,High Emissions
-64.35073040887207,352.5,1.5683899,High Emissions
-64.35073040887207,354.375,1.3997803,High Emissions
-64.35073040887207,356.25,1.2685547,High Emissions
-64.35073040887207,358.125,1.2262573,High Emissions
-62.48557052203639,0.0,1.2744446,High Emissions
-62.48557052203639,1.875,1.2809448,High Emissions
-62.48557052203639,3.75,1.3257141,High Emissions
-62.48557052203639,5.625,1.3631592,High Emissions
-62.48557052203639,7.5,1.3924255,High Emissions
-62.48557052203639,9.375,1.4033508,High Emissions
-62.48557052203639,11.25,1.429718,High Emissions
-62.48557052203639,13.125,1.4822693,High Emissions
-62.48557052203639,15.0,1.5387573,High Emissions
-62.48557052203639,16.875,1.5662842,High Emissions
-62.48557052203639,18.75,1.603363,High Emissions
-62.48557052203639,20.625,1.6564331,High Emissions
-62.48557052203639,22.5,1.6622925,High Emissions
-62.48557052203639,24.375,1.6583862,High Emissions
-62.48557052203639,26.25,1.6525269,High Emissions
-62.48557052203639,28.125,1.660675,High Emissions
-62.48557052203639,30.0,1.6790771,High Emissions
-62.48557052203639,31.875,1.6427612,High Emissions
-62.48557052203639,33.75,1.5470581,High Emissions
-62.48557052203639,35.625,1.4619141,High Emissions
-62.48557052203639,37.5,1.4293823,High Emissions
-62.48557052203639,39.375,1.4619141,High Emissions
-62.48557052203639,41.25,1.5115967,High Emissions
-62.48557052203639,43.125,1.5623474,High Emissions
-62.48557052203639,45.0,1.558136,High Emissions
-62.48557052203639,46.875,1.524292,High Emissions
-62.48557052203639,48.75,1.4804688,High Emissions
-62.48557052203639,50.625,1.4179688,High Emissions
-62.48557052203639,52.5,1.4163513,High Emissions
-62.48557052203639,54.375,1.4710388,High Emissions
-62.48557052203639,56.25,1.4941711,High Emissions
-62.48557052203639,58.125,1.4515381,High Emissions
-62.48557052203639,60.0,1.3619995,High Emissions
-62.48557052203639,61.875,1.2567139,High Emissions
-62.48557052203639,63.75,1.2093201,High Emissions
-62.48557052203639,65.625,1.1577454,High Emissions
-62.48557052203639,67.5,1.0988159,High Emissions
-62.48557052203639,69.375,1.0973511,High Emissions
-62.48557052203639,71.25,1.1240234,High Emissions
-62.48557052203639,73.125,1.1329956,High Emissions
-62.48557052203639,75.0,1.141449,High Emissions
